name,theme,product_code,ageRange,pieceCount,price,minifigureCount,buildHeight,buildWidth,buildDepth,url,date
Schwarze Dahlie,LEGO® Wednesday Sets,76784,9+,358.0,24.99,,,,,/de-de/product/black-dahlia-flower-76784,2025-10-07
Wednesday Addams Baufigur,LEGO® Wednesday Sets,76780,10+,702.0,49.99,,33.0,21.0,14.0,/de-de/product/wednesday-addams-figure-76780,2025-10-07
Emerald City Wandkunst,Wicked,75685,18+,1518.0,149.99,,,,,/de-de/product/emerald-city-wall-art-75685,2025-10-07
Glinda und Elphaba Bücherstützen,Wicked,75691,18+,1327.0,119.99,,,,,/de-de/product/glinda-elphaba-bookends-75691,2025-10-07
Emerald City & Kiamo Ko Castle,Wicked,75689,9+,860.0,79.99,,,,,/de-de/product/emerald-city-kiamo-ko-castle-75689,2025-10-07
Glinda und Elphaba im Munchkinland,Wicked,75690,9+,744.0,69.99,,,,,/de-de/product/glinda-elphaba-visit-munchkinland-75690,2025-10-07
Glindas Hochzeitstag,Wicked,75688,8+,476.0,39.99,,,,,/de-de/product/glindas-wedding-day-75688,2025-10-07
Elphabas Versteck,Wicked,75687,7+,228.0,24.99,,,,,/de-de/product/elphabas-retreat-75687,2025-10-07
Glindas und Elphabas Schlafsaal,Wicked,75683,8+,740.0,69.99,,,,,/de-de/product/glinda-elphabas-dormitory-75683,2025-10-07
Elphaba und Glinda,Wicked,75682,10+,558.0,54.99,,,,,/de-de/product/elphaba-glinda-figures-75682,2025-10-07
Willkommen in Emerald City,Wicked,75684,9+,945.0,99.99,,,,,/de-de/product/welcome-to-emerald-city-75684,2025-10-07
"Glinda, Elphaba und Nessarose an der Universität Shiz",Wicked,75681,7+,304.0,29.99,,,,,/de-de/product/glinda-elphaba-nessarose-at-shiz-university-75681,2025-10-07
Radlader,City,60450,4+,81.0,14.99,,,,,/de-de/product/yellow-construction-wheel-loader-60450,2025-10-07
3-in-1-Familienhaus,DUPLO®,10994,3+,218.0,139.99,,,,,/de-de/product/3in1-family-house-10994,2025-10-07
Erster Besuch im Flughafen,DUPLO®,10443,2+,23.0,29.99,,,,,/de-de/product/first-time-at-the-airport-10443,2025-10-07
F1® Team Rennautos mit Rennfahrern,DUPLO®,10445,2+,70.0,44.99,,,,,/de-de/product/f1-team-race-cars-drivers-10445,2025-10-07
Imkerei und Bienenstöcke,DUPLO®,10419,2+,22.0,19.99,,,,,/de-de/product/caring-for-bees-beehives-10419,2025-10-07
Tierzug,DUPLO®,10412,1½+,19.0,19.99,,,,,/de-de/product/animal-train-10412,2025-10-07
Steinebox Autos und LKWs,DUPLO®,10439,1½+,80.0,49.99,,,,,/de-de/product/cars-and-trucks-brick-box-10439,2025-10-07
Feuerwehrauto,DUPLO®,10969,2+,21.0,29.99,,,,,/de-de/product/fire-engine-10969,2025-10-07
Rettungswagen mit Fahrer,DUPLO®,10447,2+,19.0,19.99,,,,,/de-de/product/ambulance-driver-10447,2025-10-07
Wildtier-Familien 3-in-1-Set,DUPLO®,10446,2+,92.0,79.99,,,,,/de-de/product/3in1-wild-animal-families-10446,2025-10-07
Eisenbahntunnel und Schienen – Erweiterungsset,DUPLO®,10425,2+,20.0,19.99,,,,,/de-de/product/train-tunnel-and-tracks-expansion-set-10425,2025-10-07
Zahlenzug – Zählen lernen,DUPLO®,10954,1½+,23.0,19.99,,,,,/de-de/product/number-train-learn-to-count-10954,2025-10-07
ABC-Lastwagen,DUPLO®,10421,2+,36.0,39.99,,,,,/de-de/product/alphabet-truck-10421,2025-10-07
Formsortierer: Welpenhaus,DUPLO®,10441,1½+,17.0,29.99,,,,,/de-de/product/shape-sorter-puppy-house-10441,2025-10-07
Meine riesige Welt,LEGO® Education,45028,2-6,480.0,334.99,,,,,/de-de/product/lego-education-my-xl-world-45028,2025-10-07
Polizeimotorrad,DUPLO®,10967,2+,5.0,9.99,,,,,/de-de/product/police-motorcycle-10967,2025-10-07
Alltagsroutinen: Baden,DUPLO®,10413,1½+,15.0,9.99,,,,,/de-de/product/daily-routines-bath-time-10413,2025-10-07
3-in-1-Baumhaus,DUPLO®,10993,3+,126.0,89.99,,,,,/de-de/product/3in1-tree-house-10993,2025-10-07
Peppas Garten mit Baumhaus,DUPLO®,10431,2+,20.0,19.99,2.0,,,,/de-de/product/peppa-pig-garden-and-tree-house-10431,2025-10-07
Jahrmarkt,LEGO® DUPLO® Peppa Wutz,10453,2+,53.0,49.99,,,,,/de-de/product/funfair-10453,2025-10-07
3-in-1-Spaceshuttle für viele Abenteuer,DUPLO®,10422,3+,58.0,64.99,,,,,/de-de/product/3in1-space-shuttle-adventure-10422,2025-10-07
Kreativer Blumengarten,DUPLO®,10444,2+,45.0,19.99,,,,,/de-de/product/creative-garden-flowers-10444,2025-10-07
Erster Arztbesuch,DUPLO®,10449,2+,65.0,39.99,,,,,/de-de/product/first-time-visit-with-the-doctor-10449,2025-10-07
Dinos auf Rädern 3-in-1-Set,DUPLO®,10451,3+,108.0,69.99,,,,,/de-de/product/3in1-dinosaurs-on-wheels-10451,2025-10-07
Campingausflug,LEGO® DUPLO® Peppa Wutz,10452,2+,32.0,19.99,,,,,/de-de/product/camping-trip-10452,2025-10-07
Peppas Bootsausflug,DUPLO®,10432,2+,23.0,29.99,2.0,,,,/de-de/product/peppa-pig-boat-trip-10432,2025-10-07
Peppas Geburtstagshaus,DUPLO®,10433,2+,59.0,44.99,3.0,,,,/de-de/product/peppa-pig-birthday-house-10433,2025-10-07
Annas und Elsas Party im Eispalast,DUPLO®,10455,2+,54.0,59.99,,,,,/de-de/product/anna-and-elsas-frozen-castle-party-10455,2025-10-07
Peppas Supermarkt,DUPLO®,10434,2+,70.0,69.99,4.0,,,,/de-de/product/peppa-pig-supermarket-10434,2025-10-07
Baum zum Balancieren und Stapeln,DUPLO®,10440,1½+,27.0,19.99,,,,,/de-de/product/balancing-stacking-tree-10440,2025-10-07
McQueens Besuch in Docs Werkstatt,DUPLO®,10456,2+,35.0,29.99,,,,,/de-de/product/mcqueens-visit-to-docs-garage-10456,2025-10-07
Opas Garten und Gewächshaus,DUPLO®,10461,2+,102.0,79.99,,,,,/de-de/product/grandpa-pigs-garden-and-greenhouse-10461,2025-10-07
Tiere auf Rädern 3-in-1-Set,DUPLO®,10448,2+,58.0,34.99,,,,,/de-de/product/3in1-animals-on-wheels-10448,2025-10-07
Alltagsroutinen: Essen & Schlafenszeit,DUPLO®,10414,1½+,28.0,29.99,,,,,/de-de/product/daily-routines-eating-bedtime-10414,2025-10-07
Große Gefühle,DUPLO®,10415,1½+,23.0,29.99,,,,,/de-de/product/big-feelings-emotions-10415,2025-10-07
Hopsys Burgspiel,DUPLO®,10450,3+,47.0,39.99,,,,,/de-de/product/hopsys-castle-game-10450,2025-10-07
Baubare Menschen mit großen Gefühlen,DUPLO®,10423,3+,71.0,54.99,,,,,/de-de/product/buildable-people-with-big-emotions-10423,2025-10-07
Affen-Rucksack,DUPLO®,5008680,4-6,,45.0,,,,,/de-de/product/backpack-monkey-5008680,2025-10-07
Zitrusfrucht-Rucksack,DUPLO®,5008682,4-6,,40.0,,,,,/de-de/product/backpack-citrus-5008682,2025-10-07
STEAM Park,LEGO® Education,45024,3-5,295.0,259.99,,,,,/de-de/product/steam-park-45024,2025-10-07
Wasserrutsche,DUPLO®,10989,2+,19.0,42.99,,,,,/de-de/product/water-park-10989,2025-10-07
LEGO® Education SPIKE™ Prime-Set,LEGO® Education,45678,10+,528.0,484.99,,,,,/de-de/product/lego-education-spike-prime-set-45678,2025-10-07
LEGO® Education SPIKE™ Essential-Set,LEGO® Education,45345,6+,449.0,369.99,,,,,/de-de/product/lego-education-spike-essential-set-45345,2025-10-07
LEGO® Education SPIKE™ Prime-Erweiterungsset,LEGO® Education,45681,10+,604.0,149.99,,,,,/de-de/product/lego-education-spike-prime-expansion-set-45681,2025-10-07
Kleiner LEGO® Technic Hub,LEGO® Education,45609,6+,2.0,254.99,,,,,/de-de/product/lego-technic-small-hub-45609,2025-10-07
LEGO® Technic Akku für kleinen Hub,LEGO® Education,45612,6+,1.0,79.99,,,,,/de-de/product/lego-technic-small-hub-battery-45612,2025-10-07
LEGO® Friends Adventskalender 2025,Friends,42668,6+,237.0,26.99,,,,,/de-de/product/lego-friends-advent-calendar-2025-42668,2025-10-07
Andreas moderne Villa,Friends,42639,14+,2275.0,199.99,,,,,/de-de/product/andreas-modern-mansion-42639,2025-10-07
Comic- und Spieleladen,Friends,42674,9+,1005.0,89.99,4.0,18.0,30.0,17.0,/de-de/product/comic-book-and-game-store-42674,2025-10-07
Heartlake City Kaufhaus,Friends,42604,8+,1237.0,119.99,,,,,/de-de/product/heartlake-city-shopping-mall-42604,2025-10-07
Heartlake City Krankenhaus,Friends,42621,7+,1045.0,99.99,,,,,/de-de/product/heartlake-city-hospital-42621,2025-10-07
Ollys und Paisleys Familien Haus,Friends,42620,7+,1126.0,99.99,,,,,/de-de/product/olly-and-paisleys-family-houses-42620,2025-10-07
Heartlake City Wohn- und Einkaufsstraße,Friends,42670,12+,2040.0,169.99,,,,,/de-de/product/heartlake-city-apartments-and-stores-42670,2025-10-07
Heartlake City Gemeinschaftszentrum,Friends,41748,9+,1513.0,149.99,,,,,/de-de/product/heartlake-city-community-center-41748,2025-10-07
Baumhaus,Friends,42652,8+,701.0,69.99,,,,,/de-de/product/friendship-tree-house-hangout-42652,2025-10-07
Wohnmobil,Friends,42663,7+,778.0,59.99,,,,,/de-de/product/friendship-camper-van-adventure-42663,2025-10-07
Baumhaus im Abenteuercamp,Friends,42631,8+,1128.0,129.99,,,,,/de-de/product/adventure-camp-tree-house-42631,2025-10-07
Katzengeburtstagsparty & Baumhaus,Friends,42666,6+,321.0,29.99,,,,,/de-de/product/cat-birthday-party-tree-house-42666,2025-10-07
Burg mit Ferienunterkunft,Friends,42638,12+,1311.0,99.99,,,,,/de-de/product/castle-bed-and-breakfast-42638,2025-10-07
Kostümparty mit Einhorn und Fee,Friends,42661,6+,261.0,39.99,,,,,/de-de/product/costume-party-with-unicorn-fairy-42661,2025-10-07
Familienurlaub im Strandresort,Friends,42673,8+,1140.0,129.99,,,,,/de-de/product/family-vacation-beach-resort-42673,2025-10-07
Filmabend mit Freunden,Friends,42642,6+,154.0,14.99,,,,,/de-de/product/friendship-movie-night-42642,2025-10-07
Tierarztpraxis für Pferde und Haustiere,Friends,42651,7+,428.0,49.99,,,,,/de-de/product/horse-and-pet-vet-clinic-42651,2025-10-07
Sterngucker-Campingfahrzeug,Friends,42603,7+,364.0,29.99,,,,,/de-de/product/stargazing-camping-vehicle-42603,2025-10-07
Abenteuertrip mit Freunden,Friends,42659,6+,220.0,19.99,,,,,/de-de/product/friendship-road-trip-travel-car-42659,2025-10-07
Vintage-Modegeschäft,Friends,42614,6+,409.0,39.99,,,,,/de-de/product/vintage-fashion-store-42614,2025-10-07
Das Spielzimmer von Aliyas kleiner Schwester,Friends,42645,6+,125.0,17.99,,,,,/de-de/product/aliyas-baby-sisters-playroom-42645,2025-10-07
Pflanzencafé und Blumenkiosk,Friends,42671,9+,1138.0,89.99,,,,,/de-de/product/plant-cafe-flower-shop-42671,2025-10-07
Welpenspielplatz,Friends,42665,4+,66.0,9.99,,,,,/de-de/product/puppy-playground-42665,2025-10-07
Haus und Blumengarten der Imker,Friends,42669,12+,1161.0,99.99,,,,,/de-de/product/beekeepers-house-and-flower-garden-42669,2025-10-07
Panda-Pflegestation,Friends,42648,7+,243.0,29.99,,,,,/de-de/product/panda-sanctuary-animal-care-42648,2025-10-07
Heartlake City Wasserpark,Friends,42630,8+,814.0,79.99,,,,,/de-de/product/heartlake-city-water-park-42630,2025-10-07
Heartlake City Flughafen mit Flugzeug,Friends,42656,8+,958.0,99.99,,,,,/de-de/product/heartlake-city-airport-and-airplane-42656,2025-10-07
Meerschweinchen Spielplatz,Friends,42640,5+,86.0,9.99,,,,,/de-de/product/guinea-pig-playground-42640,2025-10-07
Paisleys Zimmer,Friends,42647,6+,199.0,19.99,,,,,/de-de/product/paisleys-room-42647,2025-10-07
Ponyhof & Stall,Friends,42654,7+,727.0,69.99,,,,,/de-de/product/pony-ranch-stable-42654,2025-10-07
Heartlake City Süßwarenladen,Friends,42649,6+,376.0,29.99,,,,,/de-de/product/heartlake-city-sweet-shop-42649,2025-10-07
Heartlake City Café,Friends,42618,6+,426.0,29.99,,,,,/de-de/product/heartlake-city-cafe-42618,2025-10-07
Musikladen & Wohnung,Friends,42653,7+,483.0,49.99,,,,,/de-de/product/music-store-apartment-42653,2025-10-07
Restaurant und Kochschule,Friends,42655,8+,896.0,79.99,,,,,/de-de/product/restaurant-and-cooking-school-42655,2025-10-07
Karaoke-Party,Friends,42610,6+,196.0,19.99,,,,,/de-de/product/karaoke-music-party-42610,2025-10-07
Rettungsschwimmer Aussichtsturm mit Jetskis,Friends,42623,5+,84.0,9.99,,,,,/de-de/product/beach-water-scooter-42623,2025-10-07
Segelabenteuer,Friends,42664,8+,685.0,74.99,,,,,/de-de/product/travel-boat-adventure-42664,2025-10-07
Autumns Zimmer,Friends,42646,6+,222.0,19.99,,,,,/de-de/product/autumns-room-42646,2025-10-07
Mobiler Hundesalon,Friends,42635,4+,60.0,9.99,,,,,/de-de/product/dog-grooming-car-42635,2025-10-07
Gemütliche Hütten im Abenteuercamp,Friends,42624,7+,437.0,44.99,,,,,/de-de/product/adventure-camp-cozy-cabins-42624,2025-10-07
Friseursalon,Friends,42662,7+,347.0,44.99,,,,,/de-de/product/hair-salon-and-accessories-store-42662,2025-10-07
Zuckerwattestand,Friends,42643,6+,110.0,9.99,,,,,/de-de/product/cotton-candy-stand-and-scooter-42643,2025-10-07
Kreativer Reisekoffer,Friends,42672,5+,188.0,29.99,,,,,/de-de/product/creative-beach-and-travel-suitcase-42672,2025-10-07
Bogenschießen im Abenteuercamp,Friends,42622,6+,157.0,14.99,,,,,/de-de/product/adventure-camp-archery-range-42622,2025-10-07
Pferde- und Pony-Anhänger,Friends,42634,4+,105.0,19.99,,,,,/de-de/product/horse-and-pony-trailer-42634,2025-10-07
Poolparty mit Einhorn und Flamingo,Friends,42658,5+,99.0,9.99,,,,,/de-de/product/unicorn-flamingo-pool-party-42658,2025-10-07
Abenteuercamp mit Kayak,Friends,42626,7+,628.0,69.99,,,,,/de-de/product/adventure-camp-water-sports-42626,2025-10-07
Geschäft für Haustierzubehör,Friends,42650,6+,375.0,39.99,,,,,/de-de/product/pet-accessories-shop-42650,2025-10-07
Heartlake City Eiswagen,Friends,42644,4+,92.0,19.99,,,,,/de-de/product/heartlake-city-ice-cream-truck-42644,2025-10-07
Strandabenteuer mit Hunden,Friends,42641,6+,113.0,14.99,,,,,/de-de/product/surfing-dogs-and-scooter-adventure-42641,2025-10-07
Smoothie-Stand am Strand,Friends,42625,6+,213.0,19.99,,,,,/de-de/product/beach-smoothie-stand-42625,2025-10-07
Friends Notizbuch,Friends,5009528,6+,,15.99,,,,,/de-de/product/friends-notebook-5009528,2025-10-07
Rollendes Café,Friends,42606,6+,125.0,9.99,,,,,/de-de/product/mobile-bakery-food-cart-42606,2025-10-07
Churro Plüschtier,Friends,5009236,4+,,22.99,,,,,/de-de/product/churro-cat-plush-5009236,2025-10-07
Shadow Plüschtier,Friends,5009237,4+,,17.99,,,,,/de-de/product/shadow-cat-plush-5009237,2025-10-07
Tieradoptionstag,Friends,42615,6+,400.0,44.99,,,,,/de-de/product/pet-adoption-day-42615,2025-10-07
LUNCH SET FRIENDS,Friends,5007274,6+,,14.99,,,,,/de-de/product/lunch-set-friends-5007274,2025-10-07
Mecha-Anführer,LEGO® Fortnite,77078,18+,2503.0,229.99,,,,,/de-de/product/mecha-team-leader-77078,2025-10-07
Schlachtenbus,LEGO® Fortnite,77073,10+,954.0,99.99,,,,,/de-de/product/battle-bus-77073,2025-10-07
Vorratslama,LEGO® Fortnite,77071,12+,691.0,39.99,,,,,/de-de/product/supply-llama-77071,2025-10-07
Durrr Burger,LEGO® Fortnite,77070,9+,193.0,14.99,,,,,/de-de/product/durrr-burger-77070,2025-10-07
Knochen-Schali,LEGO® Fortnite,77072,18+,1414.0,99.99,,,,,/de-de/product/peely-bone-77072,2025-10-07
Klombo,LEGO® Fortnite,77077,10+,1084.0,99.99,,,,,/de-de/product/klombo-77077,2025-10-07
Das Lager von Schali und der Zündkerzenkünstlerin,LEGO® Fortnite,77075,7+,250.0,19.99,,,,,/de-de/product/peely-sparkplugs-camp-77075,2025-10-07
Durrr Burger Restaurant,LEGO® Fortnite,77076,10+,546.0,59.99,,,,,/de-de/product/durrr-burger-restaurant-77076,2025-10-07
Gabbys Puppenhaus,LEGO® Gabbys Puppenhaus,10788,4+,498.0,79.99,,,,,/de-de/product/gabbys-dollhouse-10788,2025-10-07
Zuckerguss-Gebirge und Kätzchen-Garten,LEGO® Gabbys Puppenhaus,11205,4+,263.0,49.99,,,,,/de-de/product/sweet-treat-mountain-kitty-garden-11205,2025-10-07
Meerjungfrau Gabbys Aquarium Abenteuer,LEGO® Gabbys Puppenhaus,11204,4+,103.0,19.99,,,,,/de-de/product/mermaid-gabbys-aquarium-adventure-11204,2025-10-07
Bastelspaß mit Baby Box,LEGO® Gabbys Puppenhaus,10795,4+,60.0,14.99,,,,,/de-de/product/crafting-with-baby-box-10795,2025-10-07
Gabbys Kätzchen Öhrchen,LEGO® Gabbys Puppenhaus,10796,4+,165.0,39.99,,,,,/de-de/product/gabbys-kitty-care-ear-10796,2025-10-07
Gabbys Partyraum,LEGO® Gabbys Puppenhaus,10797,4+,252.0,49.99,,,,,/de-de/product/gabbys-party-room-10797,2025-10-07
Dorf Hogsmeade™ – Sammleredition,Harry Potter™,76457,18+,3228.0,379.99,12.0,33.0,76.0,14.0,/de-de/product/hogsmeade-village-collectors-edition-76457,2025-10-07
LEGO® Harry Potter™ Adventskalender 2025,Harry Potter™,76456,7+,278.0,34.99,,,,,/de-de/product/lego-harry-potter-advent-calendar-2025-76456,2025-10-07
Schloss Hogwarts™,Harry Potter™,71043,16+,6020.0,469.99,,,,,/de-de/product/hogwarts-castle-71043,2025-10-07
Gringotts™ Zaubererbank – Sammleredition,Harry Potter™,76417,18+,4801.0,429.99,13.0,79.0,32.0,25.0,/de-de/product/gringotts-wizarding-bank-collectors-edition-76417,2025-10-07
Der Fuchsbau – Sammleredition,Harry Potter™,76437,18+,2405.0,259.99,10.0,46.0,25.0,23.0,/de-de/product/the-burrow-collectors-edition-76437,2025-10-07
Hogwarts Express™ & der Bahnhof von Hogsmeade™,Harry Potter™,76423,8+,1074.0,129.99,,,,,/de-de/product/hogwarts-express-train-set-with-hogsmeade-station-76423,2025-10-07
Badewannenspaß: Schwimmender Tierzug,DUPLO®,10965,1½+,14.0,19.99,,,,,/de-de/product/bath-time-fun-floating-animal-train-10965,2025-10-07
Die Schneiderei der Schneiderschwestern,Animal Crossing™,77055,6+,322.0,39.99,,,,,/de-de/product/able-sisters-clothing-shop-77055,2025-04-17
Sternbeobachtung mit Eufemia,Animal Crossing™,77053,6+,78.0,9.99,,,,,/de-de/product/stargazing-with-celeste-77053,2025-04-17
Gerds Wohnwagen & Gärtnerei,Animal Crossing™,77054,7+,263.0,29.99,,,,,/de-de/product/leifs-caravan--garden-shop-77054,2025-04-17
Besuch von Melinda,Animal Crossing™,77049,6+,389.0,39.99,,,,,/de-de/product/isabelles-house-visit-77049,2025-04-17
K.K. spielt auf dem Festplatz,Animal Crossing™,77052,7+,550.0,79.99,,,,,/de-de/product/kks-concert-at-the-plaza-77052,2025-04-17
Mimmis Outdoor-Spaß,Animal Crossing™,77047,6+,164.0,19.99,,,,,/de-de/product/bunnie-s-outdoor-activities-77047,2025-04-17
Nooks Laden und Sophies Haus,Animal Crossing™,77050,7+,535.0,74.99,,,,,/de-de/product/nooks-cranny--rosies-house-77050,2025-04-17
Flieg mit Dodo Airlines,Animal Crossing™,77051,7+,292.0,37.99,,,,,/de-de/product/fly-with-dodo-airlines-77051,2025-04-17
Käptens Insel-Bootstour,Animal Crossing™,77048,6+,233.0,29.99,,,,,/de-de/product/kapp-n-s-island-boat-tour-77048,2025-04-17
Jimmys Geburtstagsparty,Animal Crossing™,77046,6+,170.0,14.99,,,,,/de-de/product/julian-s-birthday-party-77046,2025-04-17
Trevi-Brunnen,Architecture,21062,18+,1880.0,159.99,,,,,/de-de/product/architecture-21062-21062,2025-04-17
Notre-Dame de Paris,Architecture,21061,18+,4383.0,229.99,,,,,/de-de/product/notre-dame-de-paris-21061,2025-04-17
Burg Himeji,Architecture,21060,18+,2125.0,159.99,,,,,/de-de/product/himeji-castle-21060,2025-04-17
London,Architecture,21034,12+,468.0,39.99,,,,,/de-de/product/london-21034,2025-04-17
Freiheitsstatue,Architecture,21042,16+,1685.0,99.99,,,,,/de-de/product/statue-of-liberty-21042,2025-04-17
New York City,Architecture,21028,12+,598.0,49.99,,,,,/de-de/product/new-york-city-21028,2025-04-17
Cheops-Pyramide,Architecture,21058,18+,1476.0,139.99,,,,,/de-de/product/great-pyramid-of-giza-21058,2025-04-17
Paris,Architecture,21044,12+,649.0,49.99,,,,,/de-de/product/paris-21044,2025-04-17
Vincent van Gogh – Sonnenblumen,Art,31215,18+,2615.0,199.99,,54.0,41.0,5.0,/de-de/product/vincent-van-gogh--sunflowers-31215,2025-04-17
Die Milchstraßen-Galaxie,Art,31212,18+,3091.0,199.99,,40.0,65.0,5.0,/de-de/product/the-milky-way-galaxy-31212,2025-04-17
Hokusai – Große Welle,Art,31208,18+,1810.0,99.99,,,,,/de-de/product/hokusai--the-great-wave-31208,2025-04-17
LOVE,Art,31214,18+,791.0,79.99,,,,,/de-de/product/love-31214,2025-04-17
Mona Lisa,Art,31213,18+,1503.0,99.99,,,,,/de-de/product/mona-lisa-31213,2025-04-17
Disney Princess Ultimatives Freundschaftspaket,DOTS,5007204,6+,,84.99,,,,,/de-de/product/disney-princess-ultimate-celebration-bundle-5007204,2025-04-17
Toruk Makto und der Baum der Seelen,LEGO® Avatar,75574,12+,1212.0,149.99,,,,,/de-de/product/tbd-pt-ip-4-2021-75574,2025-04-17
Payakan der Tulkun und Krabbenanzug,LEGO® Avatar,75579,10+,761.0,99.99,,,,,/de-de/product/tbd-coconut-2023-5-75579,2025-04-17
Entdeckung des Ilu,LEGO® Avatar,75575,8+,179.0,24.99,,,,,/de-de/product/tbd-coconut-2023-1-75575,2025-04-17
Skimwing Abenteuer,LEGO® Avatar,75576,8+,259.0,34.99,,,,,/de-de/product/tbd-coconut-2023-2-75576,2025-04-17
Schwebende Berge: Site 26 und RDA Samson,LEGO® Avatar,75573,9+,887.0,99.99,,,,,/de-de/product/tbd-pt-ip-3-2021-75573,2025-04-17
Jakes und Neytiris erster Flug auf einem Banshee,LEGO® Avatar,75572,9+,572.0,54.99,,,,,/de-de/product/tbd-pt-ip-2-2021-75572,2025-04-17
Neytiri und Thanator vs. Quaritch im MPA,LEGO® Avatar,75571,9+,560.0,44.99,,,,,/de-de/product/tbd-pt-ip-1-2021-75571,2025-04-17
Jake Sully und sein Avatar,BrickHeadz,40554,10+,246.0,19.99,,,,,/de-de/product/tbd-coconut-40554,2025-04-17
Batman™ & Batmobil™ vs. Mr. Freeze™,Batman™,76301,4+,63.0,19.99,,,,,/de-de/product/batman--batmobile-vs-mr-freeze-76301,2025-04-17
Superman™ Mech vs. Lex Luthor™,DC,76302,6+,120.0,14.99,,,,,/de-de/product/superman-mech-vs-lex-luthor-76302,2025-04-17
Batman: Die Zeichentrickserie Gotham City™,Batman™,76271,18+,4210.0,299.99,4.0,41.0,76.0,6.0,/de-de/product/batman-the-animated-series-gotham-city-76271,2025-04-17
Batman™: Batmobil aus der 60er-Jahre-Fernsehserie,DC,76328,18+,1822.0,149.99,,,,,/de-de/product/batman-the-classic-tv-series-batmobile-76328,2025-04-17
Batman™ 8-in-1-Figur,Batman™,40748,10+,325.0,24.99,,,,,/de-de/product/batman-8in1-figure-40748,2025-04-17
Batman™ im Batmobil™ vs. Harley Quinn™ und Mr. Freeze™,Batman™,76274,8+,435.0,59.99,,,,,/de-de/product/batman-with-the-batmobile-vs-harley-quinn-and-mr-freeze-76274,2025-04-17
